agency,date,time,event_num,incident_num,nature_code,Nature_Description,beat_zone,event_source,disposition_code,Hour,Year,Num,NumDay,NumMonth,YearMon,Location,NatureMajor
SRP,08/18/2017 12:00:00 AM,1517,172300303,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,15,2017,1,5 Fri,,2017_08,"(38.42964984716755, -122.74168033296691)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1004,172300128,170010843,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,10,2017,1,5 Fri,,2017_08,"(38.42964984716755, -122.74168033296691)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1303,172300235,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,13,2017,1,5 Fri,,2017_08,"(38.44060173812669, -122.72114913399338)",SUSPICIOUS PERSON
SRP,08/18/2017 12:00:00 AM,2059,172300459,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,20,2017,1,5 Fri,,2017_08,"(38.46130254451317, -122.71691916767281)",UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,0113,172310027,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,1,2017,1,6 Sat,,2017_08,"(38.462302450118194, -122.72434725051966)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1121,172300183,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,11,2017,1,5 Fri,,2017_08,"(38.442070879684685, -122.7100574943553)",SUBJ SLEEPING
SRP,08/18/2017 12:00:00 AM,2342,172300522,,1154O,SUSPICIOUS VEH OCCUPIED,9,PHONE,HRI,23,2017,1,5 Fri,,2017_08,"(38.44118281145129, -122.72701715783239)",SUSPICIOUS VEH OCCUPIED
SRP,08/18/2017 12:00:00 AM,1439,172300276,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,14,2017,1,5 Fri,,2017_08,"(38.45953938590472, -122.72706772590558)",UNWANTED GUEST
SRP,08/18/2017 12:00:00 AM,1456,172300288,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,14,2017,1,5 Fri,,2017_08,"(38.4410265016694, -122.71243526942276)",SUSPICIOUS PERSON
SRP,08/18/2017 12:00:00 AM,0845,172300082,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,8,2017,1,5 Fri,,2017_08,"(38.43610890448899, -122.71458571616385)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1023,172300142,,UNWANTED,UNWANTED GUEST,5,PHONE,HRI,10,2017,1,5 Fri,,2017_08,"(38.42920681369785, -122.74310699732925)",UNWANTED GUEST
SRP,08/18/2017 12:00:00 AM,1213,172300201,,415U,DISTURBANCE UNWANTED GUEST,7,PHONE,HRI,12,2017,1,5 Fri,,2017_08,"(38.4254050262736, -122.75390958274795)",DISTURBANCE UNWANTED GUEST
SRP,08/18/2017 12:00:00 AM,0707,172300049,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,7,2017,1,5 Fri,,2017_08,"(38.433977371938816, -122.71202288314579)",SUBJ SLEEPING
SRP,08/18/2017 12:00:00 AM,0939,172300109,,1154O,SUSPICIOUS VEH OCCUPIED,7,PHONE,HRI,9,2017,1,5 Fri,,2017_08,"(38.421842863338036, -122.74936226160166)",SUSPICIOUS VEH OCCUPIED
SRP,08/19/2017 12:00:00 AM,0307,172310061,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,3,2017,1,6 Sat,,2017_08,"(38.440726791375035, -122.71958972371435)",DISTURBANCE UNWANTED GUEST
SRP,08/18/2017 12:00:00 AM,1642,172300335,170010863,415U,DISTURBANCE UNWANTED GUEST,3,PHONE,HRI,16,2017,1,5 Fri,,2017_08,"(38.45212598204753, -122.75015123691993)",DISTURBANCE UNWANTED GUEST
SRP,08/18/2017 12:00:00 AM,0837,172300077,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,8,2017,1,5 Fri,,2017_08,"(38.465052055580564, -122.71937019367675)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1639,172300333,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,16,2017,1,5 Fri,,2017_08,"(38.458223829715216, -122.73491898723573)",UNWANTED GUEST
SRP,08/18/2017 12:00:00 AM,1418,172300270,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,14,2017,1,5 Fri,,2017_08,"(38.44134109903875, -122.71485100713976)",OUT WITH SUBJECT
SRP,08/19/2017 12:00:00 AM,0210,172310048,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,2,2017,1,6 Sat,,2017_08,"(38.440726791375035, -122.71958972371435)",SUSPICIOUS PERSON
SRP,08/18/2017 12:00:00 AM,0852,172300085,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,8,2017,1,5 Fri,,2017_08,"(38.44163213039045, -122.71663108085788)",SUSPICIOUS PERSON
SRP,08/18/2017 12:00:00 AM,1856,172300407,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,18,2017,1,5 Fri,,2017_08,"(38.45771932357871, -122.6749167374418)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1045,172300157,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,10,2017,1,5 Fri,,2017_08,"(38.436644964531624, -122.71226591294983)",OUT WITH SUBJECT
SRP,08/19/2017 12:00:00 AM,0126,172310030,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,1,2017,1,6 Sat,,2017_08,"(38.44807962799405, -122.74187858295285)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1711,172300356,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,17,2017,1,5 Fri,,2017_08,"(38.43972095592681, -122.71971925262682)",COUNTY / CITY ORDINANCE
SRP,08/18/2017 12:00:00 AM,2229,172300505,,1066,SUSPICIOUS PERSON,5,PHONE,HRI,22,2017,1,5 Fri,,2017_08,"(38.444171341327014, -122.74922975712995)",SUSPICIOUS PERSON
SRP,08/19/2017 12:00:00 AM,0153,172310042,,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,1,2017,1,6 Sat,,2017_08,"(38.44987613057756, -122.68899522236322)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,2227,172300503,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,22,2017,1,5 Fri,,2017_08,"(38.43312352272187, -122.70438291796353)",DISTURBANCE UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,0014,172310004,,T,TRAFFIC STOP,8,OFFICER,HRI,0,2017,1,6 Sat,,2017_08,"(38.419907811376845, -122.71144296922358)",OTHER
SRP,08/18/2017 12:00:00 AM,2353,172300526,,1017,SECURITYCHECK,8,PHONE,HRI,23,2017,1,5 Fri,,2017_08,"(38.438647459515764, -122.69319178738137)",SECURITYCHECK
SRP,08/19/2017 12:00:00 AM,0125,172310029,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,1,2017,1,6 Sat,,2017_08,"(38.46036629997962, -122.72526009325398)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1446,172300281,170010861,CO,COUNTY / CITY ORDINANCE,6,PHONE,HRI,14,2017,1,5 Fri,,2017_08,"(38.46163461272603, -122.66885591328496)",COUNTY / CITY ORDINANCE
SRP,08/18/2017 12:00:00 AM,1611,172300324,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,16,2017,1,5 Fri,,2017_08,"(38.44112793544657, -122.7129076267403)",COUNTY / CITY ORDINANCE
SRP,08/18/2017 12:00:00 AM,0715,172300052,,SLEEPER,SUBJ SLEEPING,5,PHONE,HRI,7,2017,1,5 Fri,,2017_08,"(38.444171341327014, -122.74922975712995)",SUBJ SLEEPING
SRP,08/18/2017 12:00:00 AM,1726,172300364,,647F,DRUNK IN PUBLIC,1,PHONE,HRI,17,2017,1,5 Fri,,2017_08,"(38.47926325611075, -122.73884535158193)",OTHER
SRP,08/18/2017 12:00:00 AM,1514,172300296,,1017,SECURITYCHECK,9,PHONE,HRI,15,2017,1,5 Fri,,2017_08,"(38.44160720882907, -122.7289557556492)",SECURITYCHECK
SRP,08/18/2017 12:00:00 AM,1344,172300256,,1066,SUSPICIOUS PERSON,3,PHONE,HRI,13,2017,1,5 Fri,,2017_08,"(38.446497316660086, -122.7415479022872)",SUSPICIOUS PERSON
SRP,08/18/2017 12:00:00 AM,1544,172300317,,MD,MAN DOWN,9,PHONE,HRI,15,2017,1,5 Fri,,2017_08,"(38.436063699639455, -122.71167708933658)",MAN DOWN
SRP,08/19/2017 12:00:00 AM,0047,172310020,,T,TRAFFIC STOP,4,OFFICER,HRI,0,2017,1,6 Sat,,2017_08,"(38.46548850300081, -122.67618460696688)",OTHER
SRP,08/18/2017 12:00:00 AM,1854,172300405,,415U,DISTURBANCE UNWANTED GUEST,1,PHONE,HRI,18,2017,1,5 Fri,,2017_08,"(38.47597509720455, -122.74117970979997)",DISTURBANCE UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,0058,172310023,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,0,2017,1,6 Sat,,2017_08,"(38.45822554153738, -122.67239660210403)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,0745,172300055,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,7,2017,1,5 Fri,,2017_08,"(38.4456297855043, -122.72769438874217)",UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,0054,172310022,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,0,2017,1,6 Sat,,2017_08,"(38.46474698038533, -122.71897245720189)",OUT WITH SUBJECT
SRP,08/19/2017 12:00:00 AM,0020,172310007,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,0,2017,1,6 Sat,,2017_08,"(38.431183477718626, -122.722834513576)",OUT WITH SUBJECT
SRP,08/18/2017 12:00:00 AM,1246,172300219,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,12,2017,1,5 Fri,,2017_08,"(38.46547811244856, -122.71930113781866)",UNWANTED GUEST
SRP,08/20/2017 12:00:00 AM,0405,172320047,,1154,SUSPICIOUS VEHICLE,6,OFFICER,HRI,4,2017,1,0 Sun,,2017_08,"(38.43367733606637, -122.6839620418138)",SUSPICIOUS VEHICLE
SRP,08/19/2017 12:00:00 AM,1025,172310125,,1066,SUSPICIOUS PERSON,2,PHONE,HRI,10,2017,1,6 Sat,,2017_08,"(38.44500800869385, -122.70529963456329)",SUSPICIOUS PERSON
SRP,08/19/2017 12:00:00 AM,2127,172310341,,1017,SECURITYCHECK,2,PHONE,HRI,21,2017,1,6 Sat,,2017_08,"(38.461364407066284, -122.71491163342462)",SECURITYCHECK
SRP,08/19/2017 12:00:00 AM,0849,172310100,,1017,SECURITYCHECK,5,OFFICER,HRI,8,2017,1,6 Sat,,2017_08,"(38.43261991653408, -122.730211647254)",SECURITYCHECK
SRP,08/19/2017 12:00:00 AM,1640,172310239,,INFO,INFORMATION,9,PHONE,HRI,16,2017,1,6 Sat,,2017_08,"(38.4392093106579, -122.72338003127514)",OTHER
SRP,08/19/2017 12:00:00 AM,0918,172310111,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,9,2017,1,6 Sat,,2017_08,"(38.435213716743945, -122.7136969931988)",SUSPICIOUS PERSON
SRP,08/20/2017 12:00:00 AM,0522,172320051,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,5,2017,1,0 Sun,,2017_08,"(38.4617172051019, -122.71691634326223)",UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,2330,172310408,170010922,T,TRAFFIC STOP,7,OFFICER,HRI,23,2017,1,6 Sat,,2017_08,"(38.414269571117835, -122.72699828143924)",OTHER
SRP,08/19/2017 12:00:00 AM,2132,172310343,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,21,2017,1,6 Sat,,2017_08,"(38.477958658537254, -122.7363027372608)",UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,1722,172310251,,UNWANTED,UNWANTED GUEST,5,PHONE,HRI,17,2017,1,6 Sat,,2017_08,"(38.4319606335986, -122.74359643933083)",UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,2146,172310353,,T,TRAFFIC STOP,1,OFFICER,HRI,21,2017,1,6 Sat,,2017_08,"(38.47246935675774, -122.73068881279146)",OTHER
SRP,08/19/2017 12:00:00 AM,2222,172310377,,T,TRAFFIC STOP,9,OFFICER,HRI,22,2017,1,6 Sat,,2017_08,"(38.43849076558372, -122.71839412643945)",OTHER
SRP,08/19/2017 12:00:00 AM,1229,172310162,,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,12,2017,1,6 Sat,,2017_08,"(38.450946442545444, -122.6913975112546)",OUT WITH SUBJECT
SRP,08/19/2017 12:00:00 AM,0732,172310083,170010885,1062,MEET CITIZEN,9,PHONE,HRI,7,2017,1,6 Sat,,2017_08,"(38.44003440173151, -122.72097582242077)",OTHER
SRP,08/19/2017 12:00:00 AM,1837,172310266,,647F,DRUNK IN PUBLIC,2,PHONE,HRI,18,2017,1,6 Sat,,2017_08,"(38.444494416085895, -122.70396426059943)",OTHER
SRP,08/19/2017 12:00:00 AM,0857,172310102,,SLEEPER,SUBJ SLEEPING,1,PHONE,HRI,8,2017,1,6 Sat,,2017_08,"(38.45918599153348, -122.73085331991605)",SUBJ SLEEPING
SRP,08/19/2017 12:00:00 AM,2228,172310381,,1154,SUSPICIOUS VEHICLE,6,OFFICER,HRI,22,2017,1,6 Sat,,2017_08,"(38.45870266568168, -122.67298430604511)",SUSPICIOUS VEHICLE
SRP,08/19/2017 12:00:00 AM,1019,172310121,,1125,TRAFFIC HAZARD,9,PHONE,HRI,10,2017,1,6 Sat,,2017_08,"(38.4424002029945, -122.72424680009662)",OTHER
SRP,08/19/2017 12:00:00 AM,1941,172310296,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,19,2017,1,6 Sat,,2017_08,"(38.438992977930646, -122.72152742512316)",DISTURBANCE UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,1648,172310243,,1017,SECURITYCHECK,2,OFFICER,HRI,16,2017,1,6 Sat,,2017_08,"(38.44979781203581, -122.722502500757)",SECURITYCHECK
SRP,08/19/2017 12:00:00 AM,1433,172310207,,647F,DRUNK IN PUBLIC,5,PHONE,HRI,14,2017,1,6 Sat,,2017_08,"(38.42901374909752, -122.74110123042435)",OTHER
SRP,08/19/2017 12:00:00 AM,1319,172310185,,1066,SUSPICIOUS PERSON,5,PHONE,HRI,13,2017,1,6 Sat,,2017_08,"(38.42884774777002, -122.74215025912939)",SUSPICIOUS PERSON
SRP,08/20/2017 12:00:00 AM,0207,172320032,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,2,2017,1,0 Sun,,2017_08,"(38.45452679211755, -122.73937182616018)",OUT WITH SUBJECT
SRP,08/19/2017 12:00:00 AM,1107,172310132,,EXPAT,EXTRA PATROL,2,PHONE,HRI,11,2017,1,6 Sat,,2017_08,"(38.45965439371776, -122.71479324606244)",OTHER
SRP,08/19/2017 12:00:00 AM,1511,172310214,,1017,SECURITYCHECK,9,OFFICER,HRI,15,2017,1,6 Sat,,2017_08,"(38.43689776305273, -122.71268389045646)",SECURITYCHECK
SRP,08/19/2017 12:00:00 AM,0913,172310109,170010887,602,TRESPASS,2,PHONE,HRI,9,2017,1,6 Sat,,2017_08,"(38.475049716127685, -122.7286507732021)",OTHER
SRP,08/19/2017 12:00:00 AM,1316,172310182,,1066,SUSPICIOUS PERSON,1,PHONE,HRI,13,2017,1,6 Sat,,2017_08,"(38.469784036858755, -122.73021426293012)",SUSPICIOUS PERSON
SRP,08/19/2017 12:00:00 AM,0910,172310108,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,9,2017,1,6 Sat,,2017_08,"(38.435213716743945, -122.7136969931988)",COUNTY / CITY ORDINANCE
SRP,08/20/2017 12:00:00 AM,0143,172320029,,1154,SUSPICIOUS VEHICLE,6,OFFICER,HRI,1,2017,1,0 Sun,,2017_08,"(38.45870266568168, -122.67298430604511)",SUSPICIOUS VEHICLE
SRP,08/19/2017 12:00:00 AM,0840,172310097,,1124,ABANDON VEHICLE,5,OFFICER,HRI,8,2017,1,6 Sat,,2017_08,"(38.43182043162831, -122.74191231489891)",OTHER
SRP,08/19/2017 12:00:00 AM,1434,172310208,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,14,2017,1,6 Sat,,2017_08,"(38.435213716743945, -122.7136969931988)",COUNTY / CITY ORDINANCE
SRP,08/20/2017 12:00:00 AM,0535,172320052,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,5,2017,1,0 Sun,,2017_08,"(38.44554249605279, -122.7072567512866)",UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,1338,172310192,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,13,2017,1,6 Sat,,2017_08,"(38.478757629776986, -122.73675112828806)",COUNTY / CITY ORDINANCE
SRP,08/19/2017 12:00:00 AM,1106,172310131,,1017,SECURITYCHECK,3,OFFICER,HRI,11,2017,1,6 Sat,,2017_08,"(38.446497316660086, -122.7415479022872)",SECURITYCHECK
SRP,08/19/2017 12:00:00 AM,0910,172310107,,CO,COUNTY / CITY ORDINANCE,6,PHONE,HRI,9,2017,1,6 Sat,,2017_08,"(38.4427909796854, -122.70276385304753)",COUNTY / CITY ORDINANCE
SRP,08/19/2017 12:00:00 AM,1025,172310124,,602,TRESPASS,2,PHONE,HRI,10,2017,1,6 Sat,,2017_08,"(38.469533850274345, -122.70729865185962)",OTHER
SRP,08/19/2017 12:00:00 AM,1859,172310275,,1066,SUSPICIOUS PERSON,7,PHONE,HRI,18,2017,1,6 Sat,,2017_08,"(38.41207640012149, -122.76884606332936)",SUSPICIOUS PERSON
SRP,08/19/2017 12:00:00 AM,1021,172310122,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,10,2017,1,6 Sat,,2017_08,"(38.456530039931415, -122.70979956823574)",COUNTY / CITY ORDINANCE
SRP,08/19/2017 12:00:00 AM,0942,172310116,,SLEEPER,SUBJ SLEEPING,1,PHONE,HRI,9,2017,1,6 Sat,,2017_08,"(38.46283861030817, -122.72817000875023)",SUBJ SLEEPING
SRP,08/19/2017 12:00:00 AM,0813,172310089,,CO,COUNTY / CITY ORDINANCE,5,PHONE,HRI,8,2017,1,6 Sat,,2017_08,"(38.434894587287026, -122.7382645428801)",COUNTY / CITY ORDINANCE
SRP,08/20/2017 12:00:00 AM,0214,172320033,,1154,SUSPICIOUS VEHICLE,4,OFFICER,HRI,2,2017,1,0 Sun,,2017_08,"(38.47904612746453, -122.66133718801719)",SUSPICIOUS VEHICLE
SRP,08/19/2017 12:00:00 AM,1034,172310127,,1066,SUSPICIOUS PERSON,7,PHONE,HRI,10,2017,1,6 Sat,,2017_08,"(38.41382180517733, -122.74213738935504)",SUSPICIOUS PERSON
SRP,08/19/2017 12:00:00 AM,2033,172310316,,1066,SUSPICIOUS PERSON,6,PHONE,HRI,20,2017,1,6 Sat,,2017_08,"(38.425788541097695, -122.66841581146122)",SUSPICIOUS PERSON
SRP,08/19/2017 12:00:00 AM,0759,172310086,170010884,UNWANTED,UNWANTED GUEST,2,OFFICER,HRI,7,2017,1,6 Sat,,2017_08,"(38.463474820670896, -122.71732863652257)",UNWANTED GUEST
SRP,08/19/2017 12:00:00 AM,0754,172310084,,1125,TRAFFIC HAZARD,7,PHONE,HRI,7,2017,1,6 Sat,,2017_08,"(38.42673753171553, -122.74064128813578)",OTHER
SRP,08/19/2017 12:00:00 AM,1426,172310204,,1017,SECURITYCHECK,1,OFFICER,HRI,14,2017,1,6 Sat,,2017_08,"(38.474955208421434, -122.73706122530172)",SECURITYCHECK
SRP,08/19/2017 12:00:00 AM,2336,172310410,,1154,SUSPICIOUS VEHICLE,9,OFFICER,HRI,23,2017,1,6 Sat,,2017_08,"(38.433788391141185, -122.71149733646214)",SUSPICIOUS VEHICLE
SRP,08/19/2017 12:00:00 AM,2147,172310354,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,21,2017,1,6 Sat,,2017_08,"(38.434303370197156, -122.71214831967907)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,1248,172320130,,1017,SECURITYCHECK,3,OFFICER,HRI,12,2017,1,0 Sun,,2017_08,"(38.446497316660086, -122.7415479022872)",SECURITYCHECK
SRP,08/20/2017 12:00:00 AM,1808,172320235,,1066,SUSPICIOUS PERSON,6,PHONE,HRI,18,2017,1,0 Sun,,2017_08,"(38.44905416938421, -122.69784259164308)",SUSPICIOUS PERSON
SRP,08/20/2017 12:00:00 AM,0807,172320075,,PV,PARKING VIOLATION,5,OFFICER,HRI,8,2017,1,0 Sun,,2017_08,"(38.434894587287026, -122.7382645428801)",OTHER
SRP,08/20/2017 12:00:00 AM,2143,172320312,,415,DISTURBANCE,8,PHONE,HRI,21,2017,1,0 Sun,,2017_08,"(38.43974627774429, -122.69722800642096)",DISTURBANCE
SRP,08/21/2017 12:00:00 AM,0129,172330017,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,1,2017,1,1 Mon,,2017_08,"(38.42728268671444, -122.74340814830671)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,1128,172320108,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,11,2017,1,0 Sun,,2017_08,"(38.43303536524404, -122.72616276706441)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,2011,172320279,,SC,SUSPICIOUS CIRCUMSTANCES,9,PHONE,HRI,20,2017,1,0 Sun,,2017_08,"(38.438992977930646, -122.72152742512316)",OTHER
SRP,08/20/2017 12:00:00 AM,2237,172320334,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,22,2017,1,0 Sun,,2017_08,"(38.44692903558769, -122.72763079970323)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,1458,172320180,170010937,1125,TRAFFIC HAZARD,9,PHONE,HRI,14,2017,1,0 Sun,,2017_08,"(38.44273374520575, -122.7156679888446)",OTHER
SRP,08/20/2017 12:00:00 AM,1525,172320190,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,15,2017,1,0 Sun,,2017_08,"(38.437747546405646, -122.71956671263172)",SUSPICIOUS PERSON
SRP,08/20/2017 12:00:00 AM,2359,172320351,,SUSPCON,SUSPECT CONTACT,3,OFFICER,HRI,23,2017,1,0 Sun,,2017_08,"(38.45209213714215, -122.75282226262027)",OTHER
SRP,08/21/2017 12:00:00 AM,0635,172330038,,1066,SUSPICIOUS PERSON,3,PHONE,HRI,6,2017,1,1 Mon,,2017_08,"(38.45063680040236, -122.75239488371724)",SUSPICIOUS PERSON
SRP,08/21/2017 12:00:00 AM,0134,172330019,170010951,SC,SUSPICIOUS CIRCUMSTANCES,9,PHONE,HRI,1,2017,1,1 Mon,,2017_08,"(38.43994451885147, -122.71466945215222)",OTHER
SRP,08/21/2017 12:00:00 AM,0741,172330050,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,7,2017,1,1 Mon,,2017_08,"(38.43778961016728, -122.72688488775258)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,1712,172320214,,UNWANTED,UNWANTED GUEST,8,PHONE,HRI,17,2017,1,0 Sun,,2017_08,"(38.40287954528689, -122.71374418693175)",UNWANTED GUEST
SRP,08/20/2017 12:00:00 AM,2159,172320319,,1066,SUSPICIOUS PERSON,6,PHONE,HRI,21,2017,1,0 Sun,,2017_08,"(38.44464043344798, -122.6970906960101)",SUSPICIOUS PERSON
SRP,08/20/2017 12:00:00 AM,0811,172320077,,1017,SECURITYCHECK,8,OFFICER,HRI,8,2017,1,0 Sun,,2017_08,"(38.41886786170495, -122.7139875690749)",SECURITYCHECK
SRP,08/20/2017 12:00:00 AM,0651,172320057,,415U,DISTURBANCE UNWANTED GUEST,2,PHONE,HRI,6,2017,1,0 Sun,,2017_08,"(38.463474820670896, -122.71732863652257)",DISTURBANCE UNWANTED GUEST
SRP,08/20/2017 12:00:00 AM,1802,172320232,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,18,2017,1,0 Sun,,2017_08,"(38.45870266568168, -122.67298430604511)",OUT WITH SUBJECT
SRP,08/21/2017 12:00:00 AM,0712,172330045,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,7,2017,1,1 Mon,,2017_08,"(38.44644458149945, -122.74077917624842)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,2233,172320331,,UNWANTED,UNWANTED GUEST,5,PHONE,HRI,22,2017,1,0 Sun,,2017_08,"(38.428843287554905, -122.74198963314248)",UNWANTED GUEST
SRP,08/20/2017 12:00:00 AM,0644,172320055,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,6,2017,1,0 Sun,,2017_08,"(38.47274597308014, -122.7351347443022)",COUNTY / CITY ORDINANCE
SRP,08/20/2017 12:00:00 AM,1319,172320138,,1017,SECURITYCHECK,3,OFFICER,HRI,13,2017,1,0 Sun,,2017_08,"(38.45962377393513, -122.74656645689493)",SECURITYCHECK
SRP,08/20/2017 12:00:00 AM,0758,172320072,,SLEEPER,SUBJ SLEEPING,7,PHONE,HRI,7,2017,1,0 Sun,,2017_08,"(38.41925147565672, -122.75050438318596)",SUBJ SLEEPING
SRP,08/20/2017 12:00:00 AM,0743,172320068,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,7,2017,1,0 Sun,,2017_08,"(38.446497316660086, -122.7415479022872)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,0914,172320087,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,9,2017,1,0 Sun,,2017_08,"(38.45953105845915, -122.74091833824399)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,0849,172320084,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,8,2017,1,0 Sun,,2017_08,"(38.435867082851374, -122.71550148350889)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,1236,172320126,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,12,2017,1,0 Sun,,2017_08,"(38.46421162491099, -122.71851303427867)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,2006,172320277,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,20,2017,1,0 Sun,,2017_08,"(38.45214852976893, -122.77133748009034)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,0803,172320073,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,8,2017,1,0 Sun,,2017_08,"(38.44625798994834, -122.7399008222934)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,1535,172320194,,LAF,"LAW, FIRE AND LAW RELATED EVENT",7,PHONE,HRI,15,2017,1,0 Sun,,2017_08,"(38.41957974553204, -122.76658468326775)",OTHER
SRP,08/20/2017 12:00:00 AM,1304,172320133,,T,TRAFFIC STOP,5,OFFICER,HRI,13,2017,1,0 Sun,,2017_08,"(38.43119213719346, -122.72452074044539)",OTHER
SRP,08/20/2017 12:00:00 AM,1851,172320246,,1066,SUSPICIOUS PERSON,4,PHONE,HRI,18,2017,1,0 Sun,,2017_08,"(38.450946442545444, -122.6913975112546)",SUSPICIOUS PERSON
SRP,08/20/2017 12:00:00 AM,1829,172320242,,415U,DISTURBANCE UNWANTED GUEST,1,PHONE,HRI,18,2017,1,0 Sun,,2017_08,"(38.46038980141903, -122.73285280888221)",DISTURBANCE UNWANTED GUEST
SRP,08/21/2017 12:00:00 AM,0706,172330042,,OWS,OUT WITH SUBJECT,3,OFFICER,HRI,7,2017,1,1 Mon,,2017_08,"(38.4500314610368, -122.75131649698714)",OUT WITH SUBJECT
SRP,08/20/2017 12:00:00 AM,2118,172320299,,OWS,OUT WITH SUBJECT,,OFFICER,HRI,21,2017,1,0 Sun,,2017_08,"(38.427929190601105, -122.74364875637251)",OUT WITH SUBJECT
